2026-09-02T04:49:24Z,0, 40.15 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.46 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.26 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.53 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:49:29Z,0, 40.07 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.37 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.26 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.63 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:49:34Z,0, 39.94 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.27 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.45 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.44 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:49:39Z,0, 40.05 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.27 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.26 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.34 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:49:44Z,0, 39.98 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.30 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.37 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.45 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:49:50Z,0, 39.94 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 68.66 W, 43, 0 %, 38716 MiB, 0x0000000000000000;2, 40.35 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.51 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:49:55Z,0, 40.07 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.48 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.35 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.44 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:50:00Z,0, 39.96 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.47 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.46 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.54 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:50:05Z,0, 40.05 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.37 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.35 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.33 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:50:10Z,0, 40.07 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 69.42 W, 43, 57 %, 38716 MiB, 0x0000000000000000;2, 40.44 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.53 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:50:15Z,0, 40.06 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.28 W, 42, 0 %, 38716 MiB, 0x0000000000000000;2, 40.46 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.53 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:50:20Z,0, 40.15 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.27 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.35 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.35 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:50:26Z,0, 40.06 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.28 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.28 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.54 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:50:31Z,0, 40.25 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 68.69 W, 42, 55 %, 38716 MiB, 0x0000000000000000;2, 40.25 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.53 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:50:36Z,0, 39.97 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.47 W, 42, 0 %, 38716 MiB, 0x0000000000000000;2, 40.35 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.63 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:50:41Z,0, 39.86 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.38 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.26 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.25 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:50:46Z,0, 39.85 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.46 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.35 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.24 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:50:51Z,0, 39.95 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.38 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.26 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.35 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:50:57Z,0, 39.84 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 68.79 W, 43, 0 %, 38716 MiB, 0x0000000000000000;2, 40.35 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.52 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:51:02Z,0, 39.96 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.56 W, 42, 0 %, 38716 MiB, 0x0000000000000000;2, 40.36 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.43 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:51:07Z,0, 40.05 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.57 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.35 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.44 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:51:12Z,0, 39.95 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.57 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.46 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.35 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:51:17Z,0, 39.95 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 68.79 W, 43, 0 %, 38716 MiB, 0x0000000000000000;2, 40.34 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.53 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:51:22Z,0, 40.06 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.49 W, 42, 0 %, 38716 MiB, 0x0000000000000000;2, 40.44 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.45 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:51:27Z,0, 40.06 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.38 W, 42, 0 %, 38716 MiB, 0x0000000000000000;2, 40.26 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.53 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:51:33Z,0, 40.08 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.40 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.18 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.65 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:51:38Z,0, 39.94 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 68.60 W, 43, 0 %, 38716 MiB, 0x0000000000000000;2, 40.35 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.52 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:51:43Z,0, 39.85 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.47 W, 42, 0 %, 38716 MiB, 0x0000000000000000;2, 40.25 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.63 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:51:48Z,0, 40.06 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.47 W, 42, 0 %, 38716 MiB, 0x0000000000000000;2, 40.26 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.44 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:51:53Z,0, 39.87 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.47 W, 42, 0 %, 38716 MiB, 0x0000000000000000;2, 40.35 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.34 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:51:58Z,0, 39.84 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 68.60 W, 43, 0 %, 38716 MiB, 0x0000000000000000;2, 40.34 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.32 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:52:03Z,0, 39.98 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.57 W, 42, 0 %, 38716 MiB, 0x0000000000000000;2, 40.35 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.54 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:52:09Z,0, 39.97 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.57 W, 42, 0 %, 38716 MiB, 0x0000000000000000;2, 40.45 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.35 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:52:14Z,0, 40.06 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.56 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.35 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.53 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:52:19Z,0, 39.96 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 68.79 W, 43, 46 %, 38716 MiB, 0x0000000000000000;2, 40.35 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.52 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:52:24Z,0, 39.94 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.66 W, 42, 0 %, 38716 MiB, 0x0000000000000000;2, 40.45 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.54 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:52:29Z,0, 40.07 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.49 W, 42, 0 %, 38716 MiB, 0x0000000000000000;2, 40.36 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.45 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:52:34Z,0, 40.05 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.38 W, 42, 0 %, 38716 MiB, 0x0000000000000000;2, 40.36 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.44 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:52:39Z,0, 40.15 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.37 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.26 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.53 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:52:45Z,0, 39.96 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.58 W, 42, 0 %, 38716 MiB, 0x0000000000000000;2, 40.37 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.54 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:52:50Z,0, 39.95 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.57 W, 42, 0 %, 38716 MiB, 0x0000000000000000;2, 40.26 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.63 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:52:55Z,0, 39.94 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.38 W, 42, 0 %, 38716 MiB, 0x0000000000000000;2, 40.36 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.63 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:53:00Z,0, 39.97 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.57 W, 42, 0 %, 38716 MiB, 0x0000000000000000;2, 40.26 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.54 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:53:05Z,0, 39.87 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.46 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.47 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.34 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:53:10Z,0, 39.87 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.47 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.35 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.45 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:53:16Z,0, 39.95 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.47 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.56 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.53 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:53:21Z,0, 40.07 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.57 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.35 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.53 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:53:26Z,0, 39.96 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.57 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 53.74 W, 43, 45 %, 38730 MiB, 0x0000000000000000;3, 41.54 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:53:31Z,0, 39.97 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.49 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.56 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.54 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:53:36Z,0, 39.94 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.27 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.94 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.54 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:53:41Z,0, 40.05 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.28 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.35 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.53 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:53:46Z,0, 40.15 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.28 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.34 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.63 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:53:52Z,0, 40.06 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.37 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 53.91 W, 43, 54 %, 38730 MiB, 0x0000000000000000;3, 41.63 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:53:57Z,0, 39.86 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.37 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.35 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.53 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:54:02Z,0, 39.95 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.18 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.46 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.44 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:54:07Z,0, 39.85 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.27 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.45 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.34 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:54:12Z,0, 39.85 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.37 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.36 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.54 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:54:17Z,0, 39.95 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.37 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 53.62 W, 43, 33 %, 38730 MiB, 0x0000000000000000;3, 41.52 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:54:22Z,0, 39.95 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.28 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.45 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.44 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:54:28Z,0, 39.97 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.38 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.45 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.35 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:54:33Z,0, 39.95 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.47 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.56 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.44 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:54:38Z,0, 40.05 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.37 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.56 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.44 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:54:43Z,0, 40.05 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.26 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.56 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.53 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:54:48Z,0, 40.07 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.28 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 47.93 W, 42, 51 %, 38730 MiB, 0x0000000000000000;3, 41.63 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:54:53Z,0, 40.05 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.17 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.35 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.53 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:54:58Z,0, 40.07 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.29 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.45 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.45 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:55:04Z,0, 39.86 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.27 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.45 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.63 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:55:09Z,0, 39.87 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.36 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 54.03 W, 43, 57 %, 38730 MiB, 0x0000000000000000;3, 41.24 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:55:14Z,0, 39.95 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.27 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.45 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.44 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:55:19Z,0, 39.94 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.28 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.55 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.53 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:55:24Z,0, 39.95 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.28 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.46 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.44 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:55:29Z,0, 40.07 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.38 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.46 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.44 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:55:34Z,0, 39.85 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.28 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 54.31 W, 43, 53 %, 38730 MiB, 0x0000000000000000;3, 41.53 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:55:40Z,0, 39.95 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.37 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.56 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.44 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:55:45Z,0, 39.96 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.58 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.65 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.55 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:55:50Z,0, 40.07 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.28 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.56 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.53 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:55:55Z,0, 39.96 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.27 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 53.52 W, 43, 6 %, 38730 MiB, 0x0000000000000000;3, 41.54 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:56:00Z,0, 40.07 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.18 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.46 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.54 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:56:05Z,0, 40.06 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.28 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.36 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.63 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:56:10Z,0, 39.95 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.27 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.36 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.53 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:56:16Z,0, 39.96 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.28 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 54.21 W, 43, 55 %, 38730 MiB, 0x0000000000000000;3, 41.53 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:56:21Z,0, 39.94 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.67 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.45 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.24 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:56:26Z,0, 39.86 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.38 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.45 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.54 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:56:31Z,0, 39.96 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.28 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.36 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.34 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:56:36Z,0, 39.84 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.37 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 54.31 W, 43, 52 %, 38730 MiB, 0x0000000000000000;3, 41.42 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:56:41Z,0, 39.95 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.38 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.65 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.44 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:56:47Z,0, 39.94 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.46 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.65 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.53 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:56:52Z,0, 39.96 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.38 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.65 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.44 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
2026-09-02T04:56:57Z,0, 39.98 W, 42, 0 %, 39962 MiB, 0x0000000000000000;1, 44.20 W, 41, 0 %, 38716 MiB, 0x0000000000000000;2, 40.67 W, 42, 0 %, 38730 MiB, 0x0000000000000000;3, 41.55 W, 41, 0 %, 36410 MiB, 0x0000000000000000;
