timestamp,power.draw [W],temperature.gpu,memory.used [MiB]
2026-09-02T17:05:48Z,119.81 W, 44, 62744 MiB
2026-09-02T17:05:49Z,63.23 W, 43, 53482 MiB
2026-09-02T17:05:49Z,112.30 W, 45, 52554 MiB
2026-09-02T17:05:49Z,138.47 W, 43, 54134 MiB
2026-09-02T17:05:49Z,135.02 W, 44, 62744 MiB
2026-09-02T17:05:50Z,98.88 W, 43, 53482 MiB
2026-09-02T17:05:50Z,78.06 W, 45, 52554 MiB
2026-09-02T17:05:50Z,64.34 W, 43, 54134 MiB
2026-09-02T17:05:50Z,80.93 W, 44, 62744 MiB
2026-09-02T17:05:51Z,71.44 W, 43, 53482 MiB
2026-09-02T17:05:51Z,119.21 W, 45, 52554 MiB
2026-09-02T17:05:51Z,114.70 W, 43, 54134 MiB
2026-09-02T17:05:51Z,148.29 W, 44, 62744 MiB
2026-09-02T17:05:52Z,63.99 W, 43, 53482 MiB
2026-09-02T17:05:52Z,102.16 W, 45, 52554 MiB
2026-09-02T17:05:52Z,97.83 W, 43, 54134 MiB
2026-09-02T17:05:52Z,160.72 W, 45, 62744 MiB
2026-09-02T17:05:53Z,128.87 W, 43, 53482 MiB
2026-09-02T17:05:53Z,82.23 W, 45, 52554 MiB
2026-09-02T17:05:53Z,68.65 W, 43, 54134 MiB
2026-09-02T17:05:53Z,87.41 W, 44, 62744 MiB
2026-09-02T17:05:54Z,62.43 W, 43, 53482 MiB
2026-09-02T17:05:54Z,99.12 W, 45, 52554 MiB
2026-09-02T17:05:54Z,97.87 W, 43, 54134 MiB
2026-09-02T17:05:54Z,165.99 W, 44, 62744 MiB
2026-09-02T17:05:55Z,62.53 W, 43, 53482 MiB
2026-09-02T17:05:55Z,105.99 W, 45, 52554 MiB
2026-09-02T17:05:55Z,109.00 W, 43, 54134 MiB
2026-09-02T17:05:55Z,92.15 W, 44, 62744 MiB
2026-09-02T17:05:56Z,107.82 W, 43, 53482 MiB
2026-09-02T17:05:56Z,83.51 W, 45, 52554 MiB
2026-09-02T17:05:56Z,68.41 W, 43, 54134 MiB
2026-09-02T17:05:56Z,102.87 W, 44, 62744 MiB
2026-09-02T17:05:57Z,74.61 W, 43, 53482 MiB
2026-09-02T17:05:57Z,116.51 W, 45, 52554 MiB
2026-09-02T17:05:57Z,79.11 W, 43, 54134 MiB
2026-09-02T17:05:57Z,160.28 W, 44, 62744 MiB
2026-09-02T17:05:58Z,65.57 W, 43, 53482 MiB
2026-09-02T17:05:58Z,138.51 W, 45, 52554 MiB
2026-09-02T17:05:58Z,124.82 W, 44, 54134 MiB
2026-09-02T17:05:58Z,97.44 W, 44, 62744 MiB
2026-09-02T17:05:59Z,97.00 W, 44, 53482 MiB
2026-09-02T17:05:59Z,83.73 W, 45, 52554 MiB
2026-09-02T17:05:59Z,65.23 W, 43, 54134 MiB
2026-09-02T17:05:59Z,97.51 W, 44, 62744 MiB
2026-09-02T17:06:00Z,65.71 W, 43, 53482 MiB
2026-09-02T17:06:00Z,135.21 W, 45, 52554 MiB
2026-09-02T17:06:00Z,123.50 W, 44, 54134 MiB
2026-09-02T17:06:00Z,103.76 W, 44, 62744 MiB
2026-09-02T17:06:01Z,66.65 W, 43, 53482 MiB
2026-09-02T17:06:01Z,133.02 W, 45, 52554 MiB
2026-09-02T17:06:01Z,61.66 W, 43, 54134 MiB
2026-09-02T17:06:01Z,73.08 W, 45, 62744 MiB
2026-09-02T17:06:02Z,98.71 W, 43, 53482 MiB
2026-09-02T17:06:02Z,81.60 W, 45, 52554 MiB
2026-09-02T17:06:02Z,75.48 W, 43, 54134 MiB
2026-09-02T17:06:02Z,96.70 W, 44, 62744 MiB
2026-09-02T17:06:03Z,72.47 W, 43, 53482 MiB
2026-09-02T17:06:03Z,92.92 W, 45, 52554 MiB
2026-09-02T17:06:03Z,64.85 W, 43, 54134 MiB
2026-09-02T17:06:03Z,79.04 W, 44, 62744 MiB
2026-09-02T17:06:04Z,96.87 W, 44, 53482 MiB
2026-09-02T17:06:04Z,84.18 W, 45, 52554 MiB
2026-09-02T17:06:04Z,73.43 W, 44, 54134 MiB
2026-09-02T17:06:04Z,89.57 W, 44, 62744 MiB
2026-09-02T17:06:05Z,94.80 W, 43, 53482 MiB
2026-09-02T17:06:05Z,80.00 W, 45, 52554 MiB
2026-09-02T17:06:05Z,66.41 W, 43, 54134 MiB
2026-09-02T17:06:05Z,85.99 W, 45, 62744 MiB
2026-09-02T17:06:06Z,90.70 W, 43, 53482 MiB
2026-09-02T17:06:06Z,105.06 W, 45, 52554 MiB
2026-09-02T17:06:06Z,116.23 W, 43, 54134 MiB
2026-09-02T17:06:06Z,173.21 W, 45, 62744 MiB
2026-09-02T17:06:07Z,113.77 W, 44, 53482 MiB
2026-09-02T17:06:07Z,86.03 W, 45, 52554 MiB
2026-09-02T17:06:07Z,75.60 W, 43, 54134 MiB
2026-09-02T17:06:07Z,99.87 W, 45, 62744 MiB
2026-09-02T17:06:08Z,73.22 W, 44, 53482 MiB
2026-09-02T17:06:08Z,143.18 W, 45, 52554 MiB
2026-09-02T17:06:08Z,63.19 W, 43, 54134 MiB
2026-09-02T17:06:08Z,75.25 W, 45, 62744 MiB
2026-09-02T17:06:09Z,65.43 W, 44, 53482 MiB
2026-09-02T17:06:09Z,126.15 W, 45, 52554 MiB
2026-09-02T17:06:09Z,85.91 W, 44, 54134 MiB
2026-09-02T17:06:09Z,92.53 W, 45, 62744 MiB
2026-09-02T17:06:10Z,85.00 W, 44, 53482 MiB
2026-09-02T17:06:10Z,81.31 W, 45, 52554 MiB
2026-09-02T17:06:10Z,68.85 W, 43, 54134 MiB
2026-09-02T17:06:10Z,88.75 W, 45, 62744 MiB
2026-09-02T17:06:11Z,53.04 W, 42, 53482 MiB
2026-09-02T17:06:11Z,68.96 W, 44, 52554 MiB
2026-09-02T17:06:11Z,53.40 W, 42, 54134 MiB
2026-09-02T17:06:11Z,60.93 W, 43, 62744 MiB
2026-09-02T17:06:12Z,183.04 W, 48, 53482 MiB
2026-09-02T17:06:12Z,174.49 W, 48, 52554 MiB
2026-09-02T17:06:12Z,58.65 W, 42, 54134 MiB
2026-09-02T17:06:12Z,66.76 W, 43, 62744 MiB
2026-09-02T17:06:13Z,180.66 W, 49, 53482 MiB
2026-09-02T17:06:13Z,126.80 W, 50, 52554 MiB
2026-09-02T17:06:13Z,183.46 W, 48, 54134 MiB
2026-09-02T17:06:13Z,169.64 W, 48, 62744 MiB
2026-09-02T17:06:14Z,58.99 W, 44, 53482 MiB
2026-09-02T17:06:14Z,65.25 W, 49, 52554 MiB
2026-09-02T17:06:14Z,197.99 W, 49, 54134 MiB
2026-09-02T17:06:14Z,61.62 W, 48, 62744 MiB
2026-09-02T17:06:15Z,118.51 W, 44, 53482 MiB
2026-09-02T17:06:15Z,144.38 W, 46, 52554 MiB
2026-09-02T17:06:15Z,63.53 W, 45, 54134 MiB
2026-09-02T17:06:15Z,86.87 W, 46, 62744 MiB
2026-09-02T17:06:16Z,69.26 W, 44, 53482 MiB
2026-09-02T17:06:16Z,86.84 W, 46, 52554 MiB
2026-09-02T17:06:16Z,109.47 W, 44, 54134 MiB
2026-09-02T17:06:16Z,150.93 W, 45, 62744 MiB
2026-09-02T17:06:17Z,73.69 W, 44, 53482 MiB
2026-09-02T17:06:17Z,87.16 W, 45, 52554 MiB
2026-09-02T17:06:17Z,73.80 W, 44, 54134 MiB
2026-09-02T17:06:17Z,136.86 W, 45, 62744 MiB
2026-09-02T17:06:18Z,99.46 W, 44, 53482 MiB
2026-09-02T17:06:18Z,112.77 W, 45, 52554 MiB
2026-09-02T17:06:18Z,67.29 W, 44, 54134 MiB
2026-09-02T17:06:18Z,80.27 W, 45, 62744 MiB
2026-09-02T17:06:19Z,72.60 W, 44, 53482 MiB
2026-09-02T17:06:19Z,92.16 W, 45, 52554 MiB
2026-09-02T17:06:19Z,84.69 W, 44, 54134 MiB
2026-09-02T17:06:19Z,101.64 W, 45, 62744 MiB
2026-09-02T17:06:20Z,78.95 W, 44, 53482 MiB
2026-09-02T17:06:20Z,103.78 W, 46, 52554 MiB
2026-09-02T17:06:20Z,64.39 W, 44, 54134 MiB
2026-09-02T17:06:20Z,75.60 W, 45, 62744 MiB
2026-09-02T17:06:21Z,71.50 W, 44, 53482 MiB
2026-09-02T17:06:21Z,100.20 W, 45, 52554 MiB
2026-09-02T17:06:21Z,103.37 W, 44, 54134 MiB
2026-09-02T17:06:21Z,128.56 W, 45, 62744 MiB
2026-09-02T17:06:22Z,127.44 W, 44, 53482 MiB
2026-09-02T17:06:22Z,75.90 W, 45, 52554 MiB
2026-09-02T17:06:22Z,78.03 W, 44, 54134 MiB
2026-09-02T17:06:22Z,102.25 W, 45, 62744 MiB
2026-09-02T17:06:23Z,107.41 W, 44, 53482 MiB
2026-09-02T17:06:23Z,150.88 W, 46, 52554 MiB
2026-09-02T17:06:23Z,69.75 W, 44, 54134 MiB
2026-09-02T17:06:23Z,83.83 W, 45, 62744 MiB
2026-09-02T17:06:24Z,71.60 W, 44, 53482 MiB
2026-09-02T17:06:24Z,78.60 W, 45, 52554 MiB
2026-09-02T17:06:24Z,102.01 W, 44, 54134 MiB
2026-09-02T17:06:24Z,128.46 W, 45, 62744 MiB
2026-09-02T17:06:25Z,68.92 W, 44, 53482 MiB
2026-09-02T17:06:25Z,90.05 W, 46, 52554 MiB
2026-09-02T17:06:25Z,118.42 W, 44, 54134 MiB
2026-09-02T17:06:25Z,141.42 W, 45, 62744 MiB
2026-09-02T17:06:26Z,93.94 W, 44, 53482 MiB
2026-09-02T17:06:26Z,134.91 W, 46, 52554 MiB
2026-09-02T17:06:26Z,67.45 W, 44, 54134 MiB
2026-09-02T17:06:26Z,80.40 W, 45, 62744 MiB
2026-09-02T17:06:27Z,102.75 W, 44, 53482 MiB
2026-09-02T17:06:27Z,166.83 W, 45, 52554 MiB
2026-09-02T17:06:27Z,68.76 W, 44, 54134 MiB
2026-09-02T17:06:27Z,80.05 W, 45, 62744 MiB
2026-09-02T17:06:28Z,65.99 W, 44, 53482 MiB
2026-09-02T17:06:28Z,86.42 W, 45, 52554 MiB
2026-09-02T17:06:28Z,146.84 W, 44, 54134 MiB
2026-09-02T17:06:28Z,168.52 W, 45, 62744 MiB
2026-09-02T17:06:29Z,77.49 W, 44, 53482 MiB
2026-09-02T17:06:29Z,102.67 W, 46, 52554 MiB
2026-09-02T17:06:29Z,63.72 W, 44, 54134 MiB
2026-09-02T17:06:29Z,74.47 W, 45, 62744 MiB
2026-09-02T17:06:30Z,117.57 W, 44, 53482 MiB
2026-09-02T17:06:30Z,83.63 W, 46, 52554 MiB
2026-09-02T17:06:30Z,73.31 W, 44, 54134 MiB
2026-09-02T17:06:30Z,85.42 W, 45, 62744 MiB
2026-09-02T17:06:31Z,75.19 W, 44, 53482 MiB
2026-09-02T17:06:31Z,98.92 W, 46, 52554 MiB
2026-09-02T17:06:31Z,63.88 W, 44, 54134 MiB
2026-09-02T17:06:31Z,84.82 W, 45, 62744 MiB
2026-09-02T17:06:32Z,72.78 W, 45, 53482 MiB
2026-09-02T17:06:32Z,102.28 W, 46, 52554 MiB
2026-09-02T17:06:32Z,102.15 W, 44, 54134 MiB
2026-09-02T17:06:32Z,121.34 W, 45, 62744 MiB
2026-09-02T17:06:33Z,105.40 W, 44, 53482 MiB
2026-09-02T17:06:33Z,140.45 W, 46, 52554 MiB
2026-09-02T17:06:33Z,63.28 W, 44, 54134 MiB
2026-09-02T17:06:33Z,75.11 W, 45, 62744 MiB
2026-09-02T17:06:34Z,93.92 W, 44, 53482 MiB
2026-09-02T17:06:34Z,77.96 W, 46, 52554 MiB
2026-09-02T17:06:34Z,83.39 W, 44, 54134 MiB
2026-09-02T17:06:34Z,112.94 W, 45, 62744 MiB
2026-09-02T17:06:35Z,62.83 W, 44, 53482 MiB
2026-09-02T17:06:35Z,79.64 W, 46, 52554 MiB
2026-09-02T17:06:35Z,105.07 W, 44, 54134 MiB
2026-09-02T17:06:35Z,138.56 W, 45, 62744 MiB
2026-09-02T17:06:36Z,96.19 W, 44, 53482 MiB
2026-09-02T17:06:36Z,100.76 W, 45, 52554 MiB
2026-09-02T17:06:36Z,70.49 W, 44, 54134 MiB
2026-09-02T17:06:36Z,111.03 W, 45, 62744 MiB
2026-09-02T17:06:37Z,80.98 W, 44, 53482 MiB
2026-09-02T17:06:37Z,69.15 W, 44, 52554 MiB
2026-09-02T17:06:37Z,54.85 W, 44, 54134 MiB
2026-09-02T17:06:37Z,74.43 W, 45, 62744 MiB
2026-09-02T17:06:38Z,57.01 W, 45, 53484 MiB
2026-09-02T17:06:38Z,179.08 W, 48, 52554 MiB
2026-09-02T17:06:38Z,59.19 W, 43, 54134 MiB
2026-09-02T17:06:38Z,61.95 W, 43, 62744 MiB
2026-09-02T17:06:39Z,133.82 W, 44, 53484 MiB
2026-09-02T17:06:39Z,134.73 W, 45, 52554 MiB
2026-09-02T17:06:39Z,67.65 W, 44, 54134 MiB
2026-09-02T17:06:39Z,79.67 W, 45, 62744 MiB
2026-09-02T17:06:40Z,59.96 W, 43, 53484 MiB
2026-09-02T17:06:40Z,69.12 W, 44, 52554 MiB
2026-09-02T17:06:40Z,103.57 W, 43, 54134 MiB
2026-09-02T17:06:40Z,100.12 W, 44, 62744 MiB
2026-09-02T17:06:41Z,125.18 W, 44, 53484 MiB
2026-09-02T17:06:41Z,141.13 W, 45, 52554 MiB
2026-09-02T17:06:41Z,77.61 W, 44, 54134 MiB
2026-09-02T17:06:41Z,83.06 W, 45, 62744 MiB
2026-09-02T17:06:42Z,125.27 W, 44, 53484 MiB
2026-09-02T17:06:42Z,110.45 W, 45, 52554 MiB
2026-09-02T17:06:42Z,77.09 W, 44, 54134 MiB
2026-09-02T17:06:42Z,81.46 W, 45, 62744 MiB
2026-09-02T17:06:43Z,126.97 W, 44, 53484 MiB
2026-09-02T17:06:43Z,129.13 W, 45, 52554 MiB
2026-09-02T17:06:43Z,83.71 W, 44, 54134 MiB
2026-09-02T17:06:43Z,89.31 W, 45, 62744 MiB
2026-09-02T17:06:44Z,102.64 W, 44, 53484 MiB
2026-09-02T17:06:44Z,78.69 W, 46, 52554 MiB
2026-09-02T17:06:44Z,101.28 W, 44, 54134 MiB
2026-09-02T17:06:44Z,98.86 W, 45, 62744 MiB
2026-09-02T17:06:45Z,88.11 W, 44, 53484 MiB
2026-09-02T17:06:45Z,112.36 W, 46, 52554 MiB
2026-09-02T17:06:45Z,65.61 W, 44, 54134 MiB
2026-09-02T17:06:45Z,74.01 W, 45, 62744 MiB
2026-09-02T17:06:46Z,71.19 W, 44, 53484 MiB
2026-09-02T17:06:46Z,89.89 W, 45, 52554 MiB
2026-09-02T17:06:46Z,63.85 W, 44, 54134 MiB
2026-09-02T17:06:46Z,127.41 W, 45, 62744 MiB
2026-09-02T17:06:47Z,82.20 W, 44, 53484 MiB
2026-09-02T17:06:47Z,119.17 W, 46, 52554 MiB
2026-09-02T17:06:47Z,65.82 W, 44, 54134 MiB
2026-09-02T17:06:47Z,73.41 W, 45, 62744 MiB
2026-09-02T17:06:48Z,112.93 W, 44, 53484 MiB
2026-09-02T17:06:48Z,86.68 W, 46, 52554 MiB
2026-09-02T17:06:48Z,100.39 W, 44, 54134 MiB
2026-09-02T17:06:48Z,97.16 W, 45, 62744 MiB
2026-09-02T17:06:49Z,67.67 W, 44, 53484 MiB
2026-09-02T17:06:49Z,82.03 W, 45, 52554 MiB
2026-09-02T17:06:49Z,80.92 W, 44, 54134 MiB
2026-09-02T17:06:49Z,162.31 W, 45, 62744 MiB
2026-09-02T17:06:50Z,64.46 W, 44, 53484 MiB
2026-09-02T17:06:50Z,80.17 W, 45, 52554 MiB
2026-09-02T17:06:50Z,120.19 W, 44, 54134 MiB
2026-09-02T17:06:50Z,137.23 W, 45, 62744 MiB
2026-09-02T17:06:51Z,65.50 W, 44, 53484 MiB
2026-09-02T17:06:51Z,82.21 W, 45, 52554 MiB
2026-09-02T17:06:51Z,117.56 W, 44, 54134 MiB
2026-09-02T17:06:51Z,158.98 W, 45, 62744 MiB
2026-09-02T17:06:52Z,64.17 W, 44, 53484 MiB
2026-09-02T17:06:52Z,80.17 W, 45, 52554 MiB
2026-09-02T17:06:52Z,117.20 W, 44, 54134 MiB
2026-09-02T17:06:52Z,133.54 W, 45, 62744 MiB
2026-09-02T17:06:53Z,85.23 W, 44, 53484 MiB
2026-09-02T17:06:53Z,102.34 W, 45, 52554 MiB
2026-09-02T17:06:53Z,63.84 W, 44, 54134 MiB
2026-09-02T17:06:53Z,156.73 W, 45, 62744 MiB
2026-09-02T17:06:54Z,87.63 W, 44, 53484 MiB
2026-09-02T17:06:54Z,106.86 W, 46, 52554 MiB
2026-09-02T17:06:54Z,62.87 W, 44, 54134 MiB
2026-09-02T17:06:54Z,84.10 W, 45, 62744 MiB
2026-09-02T17:06:55Z,103.42 W, 44, 53484 MiB
2026-09-02T17:06:55Z,122.02 W, 45, 52554 MiB
2026-09-02T17:06:55Z,65.41 W, 44, 54134 MiB
2026-09-02T17:06:55Z,75.26 W, 45, 62744 MiB
2026-09-02T17:06:56Z,100.24 W, 44, 53484 MiB
2026-09-02T17:06:56Z,135.93 W, 46, 52554 MiB
2026-09-02T17:06:56Z,73.43 W, 44, 54134 MiB
2026-09-02T17:06:56Z,74.26 W, 45, 62744 MiB
2026-09-02T17:06:57Z,74.80 W, 44, 53484 MiB
2026-09-02T17:06:57Z,88.60 W, 46, 52554 MiB
2026-09-02T17:06:57Z,132.25 W, 44, 54134 MiB
2026-09-02T17:06:57Z,143.76 W, 45, 62744 MiB
2026-09-02T17:06:58Z,65.97 W, 44, 53484 MiB
2026-09-02T17:06:58Z,79.35 W, 46, 52554 MiB
2026-09-02T17:06:58Z,103.03 W, 44, 54134 MiB
2026-09-02T17:06:58Z,133.04 W, 45, 62744 MiB
2026-09-02T17:06:59Z,86.51 W, 44, 53484 MiB
2026-09-02T17:06:59Z,103.50 W, 46, 52554 MiB
2026-09-02T17:06:59Z,76.49 W, 44, 54134 MiB
2026-09-02T17:06:59Z,95.10 W, 45, 62744 MiB
2026-09-02T17:07:00Z,100.23 W, 44, 53484 MiB
2026-09-02T17:07:00Z,112.35 W, 45, 52554 MiB
2026-09-02T17:07:00Z,64.43 W, 44, 54134 MiB
2026-09-02T17:07:00Z,74.86 W, 46, 62744 MiB
2026-09-02T17:07:01Z,115.20 W, 45, 53484 MiB
2026-09-02T17:07:01Z,142.28 W, 46, 52554 MiB
2026-09-02T17:07:01Z,85.21 W, 45, 54134 MiB
2026-09-02T17:07:01Z,89.06 W, 45, 62744 MiB
2026-09-02T17:07:02Z,123.62 W, 44, 53484 MiB
2026-09-02T17:07:02Z,134.30 W, 45, 52554 MiB
2026-09-02T17:07:02Z,74.42 W, 44, 54134 MiB
2026-09-02T17:07:02Z,80.17 W, 45, 62744 MiB
2026-09-02T17:07:03Z,101.25 W, 44, 53484 MiB
2026-09-02T17:07:03Z,97.75 W, 45, 52554 MiB
2026-09-02T17:07:03Z,90.82 W, 45, 54134 MiB
2026-09-02T17:07:03Z,90.28 W, 45, 62744 MiB
2026-09-02T17:07:04Z,82.15 W, 45, 53484 MiB
2026-09-02T17:07:04Z,96.92 W, 46, 52554 MiB
2026-09-02T17:07:04Z,61.01 W, 44, 54134 MiB
2026-09-02T17:07:04Z,132.06 W, 45, 62744 MiB
2026-09-02T17:07:05Z,62.35 W, 44, 53484 MiB
2026-09-02T17:07:05Z,95.82 W, 46, 52554 MiB
2026-09-02T17:07:05Z,96.06 W, 45, 54134 MiB
2026-09-02T17:07:05Z,99.78 W, 45, 62744 MiB
2026-09-02T17:07:06Z,136.08 W, 44, 53484 MiB
2026-09-02T17:07:06Z,118.59 W, 46, 52554 MiB
2026-09-02T17:07:06Z,71.54 W, 44, 54134 MiB
2026-09-02T17:07:06Z,77.36 W, 45, 62744 MiB
2026-09-02T17:07:07Z,96.65 W, 44, 53484 MiB
2026-09-02T17:07:07Z,118.11 W, 45, 52554 MiB
2026-09-02T17:07:07Z,65.99 W, 44, 54134 MiB
2026-09-02T17:07:07Z,74.40 W, 45, 62744 MiB
2026-09-02T17:07:08Z,123.79 W, 44, 53484 MiB
2026-09-02T17:07:08Z,136.60 W, 46, 52554 MiB
2026-09-02T17:07:08Z,67.02 W, 44, 54134 MiB
2026-09-02T17:07:08Z,75.45 W, 45, 62744 MiB
2026-09-02T17:07:09Z,84.08 W, 44, 53484 MiB
2026-09-02T17:07:09Z,96.82 W, 45, 52554 MiB
2026-09-02T17:07:09Z,62.71 W, 44, 54134 MiB
2026-09-02T17:07:09Z,142.23 W, 45, 62744 MiB
2026-09-02T17:07:10Z,63.03 W, 46, 53484 MiB
2026-09-02T17:07:10Z,211.81 W, 47, 52554 MiB
2026-09-02T17:07:10Z,59.63 W, 43, 54134 MiB
2026-09-02T17:07:10Z,67.58 W, 44, 62744 MiB
2026-09-02T17:07:11Z,58.60 W, 44, 53484 MiB
2026-09-02T17:07:11Z,73.23 W, 44, 52554 MiB
2026-09-02T17:07:11Z,58.59 W, 45, 54134 MiB
2026-09-02T17:07:11Z,171.02 W, 48, 62744 MiB
2026-09-02T17:07:12Z,64.11 W, 44, 53484 MiB
2026-09-02T17:07:12Z,76.96 W, 45, 52554 MiB
2026-09-02T17:07:12Z,105.80 W, 44, 54134 MiB
2026-09-02T17:07:12Z,115.43 W, 45, 62744 MiB
2026-09-02T17:07:13Z,109.18 W, 44, 53484 MiB
2026-09-02T17:07:13Z,120.23 W, 45, 52554 MiB
2026-09-02T17:07:13Z,80.95 W, 44, 54134 MiB
2026-09-02T17:07:13Z,93.78 W, 45, 62744 MiB
2026-09-02T17:07:14Z,128.61 W, 44, 53484 MiB
2026-09-02T17:07:14Z,130.72 W, 45, 52554 MiB
2026-09-02T17:07:14Z,66.88 W, 44, 54134 MiB
2026-09-02T17:07:14Z,75.96 W, 45, 62744 MiB
2026-09-02T17:07:15Z,100.50 W, 44, 53484 MiB
2026-09-02T17:07:15Z,144.02 W, 45, 52554 MiB
2026-09-02T17:07:15Z,76.71 W, 44, 54134 MiB
2026-09-02T17:07:15Z,84.86 W, 45, 62744 MiB
2026-09-02T17:07:16Z,88.94 W, 44, 53484 MiB
2026-09-02T17:07:16Z,100.09 W, 45, 52554 MiB
2026-09-02T17:07:16Z,63.44 W, 45, 54134 MiB
2026-09-02T17:07:16Z,74.40 W, 45, 62744 MiB
2026-09-02T17:07:17Z,64.53 W, 45, 53484 MiB
2026-09-02T17:07:17Z,76.56 W, 46, 52554 MiB
2026-09-02T17:07:17Z,90.93 W, 44, 54134 MiB
2026-09-02T17:07:17Z,125.00 W, 45, 62744 MiB
2026-09-02T17:07:18Z,62.10 W, 44, 53484 MiB
2026-09-02T17:07:18Z,101.40 W, 45, 52554 MiB
2026-09-02T17:07:18Z,90.37 W, 44, 54134 MiB
2026-09-02T17:07:18Z,108.41 W, 46, 62744 MiB
2026-09-02T17:07:19Z,107.77 W, 44, 53484 MiB
2026-09-02T17:07:19Z,109.61 W, 45, 52554 MiB
2026-09-02T17:07:19Z,64.52 W, 44, 54134 MiB
2026-09-02T17:07:19Z,78.90 W, 46, 62744 MiB
2026-09-02T17:07:20Z,74.31 W, 44, 53484 MiB
2026-09-02T17:07:20Z,81.49 W, 45, 52554 MiB
2026-09-02T17:07:20Z,107.04 W, 44, 54134 MiB
2026-09-02T17:07:20Z,133.57 W, 46, 62744 MiB
2026-09-02T17:07:21Z,77.08 W, 44, 53484 MiB
2026-09-02T17:07:21Z,88.17 W, 45, 52554 MiB
2026-09-02T17:07:21Z,116.37 W, 44, 54134 MiB
2026-09-02T17:07:21Z,130.74 W, 45, 62744 MiB
2026-09-02T17:07:22Z,65.73 W, 44, 53484 MiB
2026-09-02T17:07:22Z,85.69 W, 45, 52554 MiB
2026-09-02T17:07:22Z,113.49 W, 44, 54134 MiB
2026-09-02T17:07:22Z,116.39 W, 45, 62744 MiB
2026-09-02T17:07:23Z,71.26 W, 45, 53484 MiB
2026-09-02T17:07:23Z,83.63 W, 46, 52554 MiB
2026-09-02T17:07:23Z,109.40 W, 44, 54134 MiB
2026-09-02T17:07:23Z,171.03 W, 45, 62744 MiB
2026-09-02T17:07:24Z,92.29 W, 45, 53484 MiB
2026-09-02T17:07:24Z,88.67 W, 45, 52554 MiB
2026-09-02T17:07:24Z,64.81 W, 44, 54134 MiB
2026-09-02T17:07:24Z,74.70 W, 46, 62744 MiB
2026-09-02T17:07:25Z,72.43 W, 45, 53484 MiB
2026-09-02T17:07:25Z,85.89 W, 46, 52554 MiB
2026-09-02T17:07:25Z,109.16 W, 45, 54134 MiB
2026-09-02T17:07:25Z,146.24 W, 45, 62744 MiB
2026-09-02T17:07:26Z,105.24 W, 44, 53484 MiB
2026-09-02T17:07:26Z,107.21 W, 45, 52554 MiB
2026-09-02T17:07:26Z,65.24 W, 45, 54134 MiB
2026-09-02T17:07:26Z,75.25 W, 46, 62744 MiB
2026-09-02T17:07:27Z,78.18 W, 45, 53484 MiB
2026-09-02T17:07:27Z,87.55 W, 46, 52554 MiB
2026-09-02T17:07:27Z,73.06 W, 45, 54134 MiB
2026-09-02T17:07:27Z,130.26 W, 45, 62744 MiB
2026-09-02T17:07:28Z,98.73 W, 44, 53484 MiB
2026-09-02T17:07:28Z,110.11 W, 45, 52554 MiB
2026-09-02T17:07:28Z,65.61 W, 44, 54134 MiB
2026-09-02T17:07:28Z,74.77 W, 46, 62744 MiB
2026-09-02T17:07:29Z,119.53 W, 45, 53484 MiB
2026-09-02T17:07:29Z,127.94 W, 46, 52554 MiB
2026-09-02T17:07:29Z,72.61 W, 44, 54134 MiB
2026-09-02T17:07:29Z,81.58 W, 45, 62744 MiB
2026-09-02T17:07:30Z,110.28 W, 45, 53484 MiB
2026-09-02T17:07:30Z,112.06 W, 45, 52554 MiB
2026-09-02T17:07:30Z,65.73 W, 44, 54134 MiB
2026-09-02T17:07:30Z,75.18 W, 46, 62744 MiB
2026-09-02T17:07:31Z,141.91 W, 45, 53484 MiB
2026-09-02T17:07:31Z,148.74 W, 46, 52554 MiB
2026-09-02T17:07:31Z,76.82 W, 45, 54134 MiB
2026-09-02T17:07:31Z,83.24 W, 45, 62744 MiB
2026-09-02T17:07:32Z,72.13 W, 44, 53484 MiB
2026-09-02T17:07:32Z,133.74 W, 45, 52554 MiB
2026-09-02T17:07:32Z,96.29 W, 44, 54134 MiB
2026-09-02T17:07:32Z,102.23 W, 46, 62744 MiB
2026-09-02T17:07:33Z,114.64 W, 45, 53484 MiB
2026-09-02T17:07:33Z,120.06 W, 46, 52554 MiB
2026-09-02T17:07:33Z,70.39 W, 45, 54134 MiB
2026-09-02T17:07:33Z,79.82 W, 45, 62744 MiB
2026-09-02T17:07:34Z,76.25 W, 45, 53484 MiB
2026-09-02T17:07:34Z,91.80 W, 46, 52554 MiB
2026-09-02T17:07:34Z,62.86 W, 44, 54134 MiB
2026-09-02T17:07:34Z,125.62 W, 45, 62744 MiB
2026-09-02T17:07:35Z,193.96 W, 47, 53484 MiB
2026-09-02T17:07:35Z,72.69 W, 47, 52554 MiB
2026-09-02T17:07:35Z,59.80 W, 43, 54134 MiB
2026-09-02T17:07:35Z,67.87 W, 44, 62744 MiB
2026-09-02T17:07:36Z,58.80 W, 44, 53484 MiB
2026-09-02T17:07:36Z,72.49 W, 44, 52554 MiB
2026-09-02T17:07:36Z,59.86 W, 44, 54134 MiB
2026-09-02T17:07:36Z,180.28 W, 48, 62744 MiB
2026-09-02T17:07:37Z,58.64 W, 43, 53484 MiB
2026-09-02T17:07:37Z,72.93 W, 44, 52554 MiB
2026-09-02T17:07:37Z,59.36 W, 43, 54134 MiB
